"PreciseTimeStamp","Message"
"2020-11-29T16:19:51.3360886Z","GetRequestStatus of HostMoveDataImportRequest for b4e8a57a-550b-b919-0f48-a3abbfb7797c yielded [status=Running, completed=18/22, message=, properties=Name=[DataImportCi.NonStakeholderCount], Value=[-2],Name=[DataImportCi.WorkitemTrackingData], Value=[{
  ""NumberOfProjectsValidated"": 90,
  ""DataImportMode"": ""InheritedAndXML"",
  ""Phase2ValidationPassed"": false,
  ""Phase1ValidationPassed"": true
}],Name=[DataImportResponse.DryRunAccountLifeSpan], Value=[21.00:00:00]]"
"2020-11-29T16:19:51.3360842Z","GetRequestStatus of HostMoveDataImportRequest for b4e8a57a-550b-b919-0f48-a3abbfb7797c attempt:1, retryCount:10"
"2020-11-29T16:19:43.3316092Z","GetRequestStatus of HostMoveDataImportRequest for b4e8a57a-550b-b919-0f48-a3abbfb7797c yielded [status=Running, completed=18/22, message=, properties=Name=[DataImportCi.NonStakeholderCount], Value=[-2],Name=[DataImportCi.WorkitemTrackingData], Value=[{
  ""NumberOfProjectsValidated"": 90,
  ""DataImportMode"": ""InheritedAndXML"",
  ""Phase2ValidationPassed"": false,
  ""Phase1ValidationPassed"": true
}],Name=[DataImportResponse.DryRunAccountLifeSpan], Value=[21.00:00:00]]"
"2020-11-29T16:19:43.3316049Z","GetRequestStatus of HostMoveDataImportRequest for b4e8a57a-550b-b919-0f48-a3abbfb7797c attempt:1, retryCount:10"
"2020-11-29T16:19:35.3314177Z","GetRequestStatus of HostMoveDataImportRequest for b4e8a57a-550b-b919-0f48-a3abbfb7797c yielded [status=Running, completed=18/22, message=, properties=Name=[DataImportCi.NonStakeholderCount], Value=[-2],Name=[DataImportCi.WorkitemTrackingData], Value=[{
  ""NumberOfProjectsValidated"": 90,
  ""DataImportMode"": ""InheritedAndXML"",
  ""Phase2ValidationPassed"": false,
  ""Phase1ValidationPassed"": true
}],Name=[DataImportResponse.DryRunAccountLifeSpan], Value=[21.00:00:00]]"
"2020-11-29T16:19:35.3314141Z","GetRequestStatus of HostMoveDataImportRequest for b4e8a57a-550b-b919-0f48-a3abbfb7797c attempt:1, retryCount:10"
"2020-11-29T16:19:19.3257443Z","GetRequestStatus of HostMoveDataImportRequest for 8fe3b811-13e4-55e2-0ebd-39c5f89c78bf yielded [status=Completed, completed=22/22, message=Job DataImport-5dc68537-6161-4b6a-9636-14443aeb11fe finished processing HostMoveDataImportRequest request [[[Type=Microsoft.VisualStudio.Services.Cloud.WebApi.HostMoveDataImportRequest, RequestId=d3171802-e102-431e-8ccc-5db30a8ee75b, ServicingJobId=5dc68537-6161-4b6a-9636-14443aeb11fe, Properties=Name=[DataImport.RunType], Value=[DryRun],Name=[DataImport.Internal.UseCodexDomainUrls], Value=[True],Name=[DataImport.Internal.ServiceMap.Team Foundation Server], Value=[00025394-6065-48CA-87D9-7F5672854EF7],Name=[DataImport.NeighborHostId], Value=[00000000-0000-0000-0000-000000000000],Name=[DataImport.Internal.SkipCopyTcmDataToTfs], Value=[True],Name=[DataImport.Region], Value=[SBR],Name=[DataImport.Internal.MinTfsMigratorVersionPrefix.16.131], Value=[16.131.27716.2],Name=[DataImport.Internal.ServiceMap.Test Result Management], Value=[00000054-0000-8888-8000-000000000000],Name=[DataImport.Internal.ServiceMap.Package Management], Value=[00000019-0000-8888-8000-000000000000;00000036-0000-8888-8000-000000000000;00000030-0000-8888-8000-000000000000],Name=[DataImport.Internal.UseSessionService], Value=[True],Name=[DataImport.ValidationChecksum], Value=[wFWGuazmLuyxZ1DedBrfcKFAP/OWc9T7/7ze6vip79MPh7uGND1k+zsvMGAB2mzPfa9a6kt3I8izNcyB5v/fDQ==],Name=[DataImport.OverrideServiceInstanceIds], Value=[],Name=[DataImport.DatabaseLargestTableSize], Value=[85269],Name=[DataImport.OnlinePostHostUpgradeJobId], Value=[5ad53c8b-8e98-4f17-9859-4cdae49a7644],Name=[DataImport.AccountName], Value=[TestCompensar-T3-dryrun],Name=[DataImport.Internal.ServicesThatUseParallelCopy], Value=[00025394-6065-48CA-87D9-7F5672854EF7],Name=[DataImport.Internal.PublicImportsEnabled], Value=[True],Name=[DataImport.HostMoveCollectionJobId], Value=[5dc68537-6161-4b6a-9636-14443aeb11fe],Name=[DataImport.Internal.LatestTfsMigratorVersionPrefix.16.123], Value=[16.123.27822.1],Name=[DataImport.Internal.EnableLicensingDataImportStepPerformer], Value=[True],Name=[DataImport.HostToMovePostImport], Value=[Collection],Name=[DataImport.SourceDatabase], Value=[Data Source=191.234.164.237;Initial Catalog=Tfs_T3;Integrated Security=False;User ID=usrimport;Password=;Connect Timeout=30;Encrypt=True;TrustServerCertificate=True],Name=[DataImport.DatabaseTableSize], Value=[45590],Name=[DataImport.Internal.BlockDataImportWithRunningImportEnabled], Value=[True],Name=[DataImport.DataImportCollectionId], Value=[f1f77331-3221-46e8-b4de-43b2aa6a49bd],Name=[DataImport.ServicesToExclude], Value=[],Name=[DataImport.Internal.NoImportCodes], Value=[True],Name=[DataImport.ActiveUserCount], Value=[489],Name=[DataImport.Internal.FieldMetadataValidation], Value=[True],Name=[DataImport.Internal.DisableLicensingCallsToCommerceV1], Value=[False],Name=[DataImport.Internal.MinTfsMigratorImportVersionPrefix.16.131], Value=[16.131.27716.2],Name=[DataImport.Internal.LatestTfsMigratorVersionPrefix.16.131], Value=[16.131.27822.2],Name=[DataImport.Internal.MinTfsMigratorVersionPrefix.15.125], Value=[15.125.27103.0],Name=[DataImport.TenantId], Value=[08b21273-c237-45f8-827d-8f8c05df41dd],Name=[DataImport.FieldMetadataValidation], Value=[True],Name=[DataImport.Internal.MinTfsMigratorImportVersionPrefix.15.117], Value=[15.117.27103.0],Name=[DataImport.CollectionBlockedWarningConfirmed], Value=[False],Name=[DataImport.TfsMigratorVersion], Value=[17.153.29605.3],Name=[DataImport.GlobalCollectionId], Value=[f1f77331-3221-46e8-b4de-43b2aa6a49bd],Name=[DataImport.Internal.CreateImportCodeInput], Value=[False],Name=[DataImport.Internal.LatestTfsMigratorVersionPrefix.15.117], Value=[15.117.27109.0],Name=[DataImport.Internal.BlockLargeDacpacs], Value=[True],Name=[DataImport.Internal.MinTfsMigratorImportVersionPrefix.16.123], Value=[16.123.27421.1],Name=[DataImport.ValidationChecksumVersion], Value=[1],Name=[DataImport.ObtainDatabaHoldJobId], Value=[c982be5c-51b7-4011-9491-0f114c5ca6e3],Name=[DataImport.Internal.MinTfsMigratorVersionPrefix.16.132], Value=[16.132.28310.1],Name=[DataImport.Internal.PreviewServices], Value=[0000003C-0000-8888-8000-000000000000],Name=[DataImport.Internal.LatestTfsMigratorVersionPrefix.16.132], Value=[16.132.28529.3],Name=[DataImport.Internal.ServiceMap.Release Management], Value=[0000000D-0000-8888-8000-000000000000],Name=[DataImport.CollectionCreationJobId], Value=[59b3a2f0-f4a4-4be0-923c-0ae8893659df],Name=[DataImport.TryMapADGroupsToAADGroupsAutomatically], Value=[True],Name=[DataImport.Internal.ServiceMap.Analytics], Value=[0000003C-0000-8888-8000-000000000000],Name=[DataImport.OrganizationName], Value=[DataImport-d3171802-e102-431e-8ccc-5db30a8ee75b],Name=[DataImport.Internal.ExtraVIPs], Value=[20.41.58.125;40.119.1.14;20.45.1.249;40.81.59.77;52.159.55.121;52.253.153.0;20.41.44.47;40.119.0.130;40.119.0.139;40.81.59.69;52.253.230.90;40.80.217.53;52.253.129.2;20.37.138.122;40.81.42.115;40.82.185.245;52.142.236.228;20.37.138.167;20.37.139.247;40.67.219.89;52.142.238.75;20.44.72.144;20.44.72.166;20.40.124.19;40.119.145.63;40.91.81.54;20.36.232.46;20.41.46.166;40.81.28.194;40.81.75.134;20.45.1.204;51.105.8.98;168.62.105.45;23.96.230.237;40.81.72.100;52.184.81.26;20.40.118.62;52.253.227.131;40.81.159.9;40.91.89.233;20.41.47.199;40.82.184.28;40.119.145.57;20.40.177.101;52.159.51.13;40.91.117.40;40.91.126.113;20.37.141.154;52.237.16.145;52.233.38.115;13.94.26.58;20.188.213.113;104.210.88.194;191.235.90.183;191.232.38.181;70.37.94.103;104.214.114.57;52.172.54.122;52.172.49.252;23.97.221.25;52.233.181.148;40.81.62.114;51.143.174.59;52.253.128.65;13.78.147.14;13.78.149.200;52.183.126.141;52.175.245.246],Name=[DataImport.DatabaseImportJobId], Value=[4667d6c5-1ae8-4cf6-b58e-bd71d5ecc50e],Name=[DataImport.Collation], Value=[SQL_Latin1_General_CP1_CI_AS],Name=[DataImport.AccountRegion], Value=[SBR],Name=[DataImport.SourceCollectionId], Value=[68b342bd-9a39-44ce-896f-9f4c3be7564a],Name=[DataImport.ActivateImportJobId], Value=[d6f17c75-2ca8-4eff-91a2-fa2346d8fcc7],Name=[DataImport.Internal.AllowParallelImports], Value=[false],Name=[DataImport.Internal.MinTfsMigratorVersionPrefix.16.123], Value=[16.123.27421.1],Name=[DataImport.ServicesToInclude], Value=[Team Foundation Server;Release Management;Package Management;Test Result Management;Analytics],Name=[DataImport.Internal.DisableIdentityDualWriteToDeployment], Value=[True],Name=[DataImport.TfsMigratorImportVersion], Value=[17.153.29605.3],Name=[DataImport.ImportType], Value=[DryRun],Name=[DataImport.Internal.LatestTfsMigratorVersionPrefix.16.122], Value=[16.122.27323.3],Name=[DataImport.Internal.TfsMigratorBanner], Value=[Support for importing from Azure DevOps Server 2019 Update 1 will be removed by November 6, 2020. If you're currently on Azure DevOps Server 2019 Update 1, you will need to complete your migration before this date or upgrade your on-premises server to Azure DevOps Server 2019.1.1 or Azure DevOps Server 2020.],Name=[DataImport.Internal.EnableAzCommDataImportStepPerformer], Value=[True],Name=[DataImport.DatabaseBlobSize], Value=[81012],Name=[DataImport.Internal.MinTfsMigratorImportVersionPrefix.15.125], Value=[15.125.27103.0],Name=[DataImport.Internal.ServicesToImport], Value=[00025394-6065-48ca-87d9-7f5672854ef7;0000000d-0000-8888-8000-000000000000;00000019-0000-8888-8000-000000000000;00000036-0000-8888-8000-000000000000;00000030-0000-8888-8000-000000000000;00000054-0000-8888-8000-000000000000;0000003c-0000-8888-8000-000000000000],Name=[DataImport.Internal.LatestTfsMigratorVersionPrefix.15.112], Value=[15.112.26919.0],Name=[DataImport.CommandExecutionTime], Value=[30798.848155684],Name=[DataImport.Internal.MinTfsMigratorVersionPrefix.15.112], Value=[15.112.26919.0],Name=[DataImport.KeepRegistryData], Value=[true],Name=[DataImport.StopHostAfterUpgradeJobId], Value=[a85a1681-ca52-4cfb-93a4-0c308b2292b6],Name=[DataImport.ShouldImportFromSidsList], Value=[true],Name=[DataImport.SkipValidation], Value=[false],Name=[DataImport.Internal.DisableLicensingIdentityStepPerformer], Value=[True],Name=[DataImport.StopWritingMappingFile], Value=[True],Name=[DataImport.Internal.UseSt, properties=Name=[DataImportCi.NonStakeholderCount], Value=[-2],Name=[DataImportResponse.DryRunAccountLifeSpan], Value=[21.00:00:00]]"
"2020-11-29T16:19:19.3257205Z","GetRequestStatus of HostMoveDataImportRequest for 8fe3b811-13e4-55e2-0ebd-39c5f89c78bf attempt:1, retryCount:10"
"2020-11-29T16:19:19.3257148Z","GetRequestStatus of HostMoveDataImportRequest for 4f3c45ee-08ca-0c8c-c9ed-4bd3ab3a5e9e yielded [status=Completed, completed=0/22, message=Job DataImport-5dc68537-6161-4b6a-9636-14443aeb11fe finished processing HostMoveDataImportRequest request [[[Type=Microsoft.VisualStudio.Services.Cloud.WebApi.HostMoveDataImportRequest, RequestId=d3171802-e102-431e-8ccc-5db30a8ee75b, ServicingJobId=5dc68537-6161-4b6a-9636-14443aeb11fe, Properties=Name=[DataImport.RunType], Value=[DryRun],Name=[DataImport.Internal.UseCodexDomainUrls], Value=[True],Name=[DataImport.Internal.ServiceMap.Team Foundation Server], Value=[00025394-6065-48CA-87D9-7F5672854EF7],Name=[DataImport.NeighborHostId], Value=[00000000-0000-0000-0000-000000000000],Name=[DataImport.Internal.SkipCopyTcmDataToTfs], Value=[True],Name=[DataImport.Region], Value=[SBR],Name=[DataImport.Internal.MinTfsMigratorVersionPrefix.16.131], Value=[16.131.27716.2],Name=[DataImport.Internal.ServiceMap.Test Result Management], Value=[00000054-0000-8888-8000-000000000000],Name=[DataImport.Internal.ServiceMap.Package Management], Value=[00000019-0000-8888-8000-000000000000;00000036-0000-8888-8000-000000000000;00000030-0000-8888-8000-000000000000],Name=[DataImport.Internal.UseSessionService], Value=[True],Name=[DataImport.ValidationChecksum], Value=[wFWGuazmLuyxZ1DedBrfcKFAP/OWc9T7/7ze6vip79MPh7uGND1k+zsvMGAB2mzPfa9a6kt3I8izNcyB5v/fDQ==],Name=[DataImport.OverrideServiceInstanceIds], Value=[],Name=[DataImport.DatabaseLargestTableSize], Value=[85269],Name=[DataImport.OnlinePostHostUpgradeJobId], Value=[5ad53c8b-8e98-4f17-9859-4cdae49a7644],Name=[DataImport.AccountName], Value=[TestCompensar-T3-dryrun],Name=[DataImport.Internal.ServicesThatUseParallelCopy], Value=[00025394-6065-48CA-87D9-7F5672854EF7],Name=[DataImport.Internal.PublicImportsEnabled], Value=[True],Name=[DataImport.HostMoveCollectionJobId], Value=[5dc68537-6161-4b6a-9636-14443aeb11fe],Name=[DataImport.Internal.LatestTfsMigratorVersionPrefix.16.123], Value=[16.123.27822.1],Name=[DataImport.Internal.EnableLicensingDataImportStepPerformer], Value=[True],Name=[DataImport.HostToMovePostImport], Value=[Collection],Name=[DataImport.SourceDatabase], Value=[Data Source=191.234.164.237;Initial Catalog=Tfs_T3;Integrated Security=False;User ID=usrimport;Password=;Connect Timeout=30;Encrypt=True;TrustServerCertificate=True],Name=[DataImport.DatabaseTableSize], Value=[45590],Name=[DataImport.Internal.BlockDataImportWithRunningImportEnabled], Value=[True],Name=[DataImport.DataImportCollectionId], Value=[f1f77331-3221-46e8-b4de-43b2aa6a49bd],Name=[DataImport.ServicesToExclude], Value=[],Name=[DataImport.Internal.NoImportCodes], Value=[True],Name=[DataImport.ActiveUserCount], Value=[489],Name=[DataImport.Internal.FieldMetadataValidation], Value=[True],Name=[DataImport.Internal.DisableLicensingCallsToCommerceV1], Value=[False],Name=[DataImport.Internal.MinTfsMigratorImportVersionPrefix.16.131], Value=[16.131.27716.2],Name=[DataImport.Internal.LatestTfsMigratorVersionPrefix.16.131], Value=[16.131.27822.2],Name=[DataImport.Internal.MinTfsMigratorVersionPrefix.15.125], Value=[15.125.27103.0],Name=[DataImport.TenantId], Value=[08b21273-c237-45f8-827d-8f8c05df41dd],Name=[DataImport.FieldMetadataValidation], Value=[True],Name=[DataImport.Internal.MinTfsMigratorImportVersionPrefix.15.117], Value=[15.117.27103.0],Name=[DataImport.CollectionBlockedWarningConfirmed], Value=[False],Name=[DataImport.TfsMigratorVersion], Value=[17.153.29605.3],Name=[DataImport.GlobalCollectionId], Value=[f1f77331-3221-46e8-b4de-43b2aa6a49bd],Name=[DataImport.Internal.CreateImportCodeInput], Value=[False],Name=[DataImport.Internal.LatestTfsMigratorVersionPrefix.15.117], Value=[15.117.27109.0],Name=[DataImport.Internal.BlockLargeDacpacs], Value=[True],Name=[DataImport.Internal.MinTfsMigratorImportVersionPrefix.16.123], Value=[16.123.27421.1],Name=[DataImport.ValidationChecksumVersion], Value=[1],Name=[DataImport.ObtainDatabaHoldJobId], Value=[c982be5c-51b7-4011-9491-0f114c5ca6e3],Name=[DataImport.Internal.MinTfsMigratorVersionPrefix.16.132], Value=[16.132.28310.1],Name=[DataImport.Internal.PreviewServices], Value=[0000003C-0000-8888-8000-000000000000],Name=[DataImport.Internal.LatestTfsMigratorVersionPrefix.16.132], Value=[16.132.28529.3],Name=[DataImport.Internal.ServiceMap.Release Management], Value=[0000000D-0000-8888-8000-000000000000],Name=[DataImport.CollectionCreationJobId], Value=[59b3a2f0-f4a4-4be0-923c-0ae8893659df],Name=[DataImport.TryMapADGroupsToAADGroupsAutomatically], Value=[True],Name=[DataImport.Internal.ServiceMap.Analytics], Value=[0000003C-0000-8888-8000-000000000000],Name=[DataImport.OrganizationName], Value=[DataImport-d3171802-e102-431e-8ccc-5db30a8ee75b],Name=[DataImport.Internal.ExtraVIPs], Value=[20.41.58.125;40.119.1.14;20.45.1.249;40.81.59.77;52.159.55.121;52.253.153.0;20.41.44.47;40.119.0.130;40.119.0.139;40.81.59.69;52.253.230.90;40.80.217.53;52.253.129.2;20.37.138.122;40.81.42.115;40.82.185.245;52.142.236.228;20.37.138.167;20.37.139.247;40.67.219.89;52.142.238.75;20.44.72.144;20.44.72.166;20.40.124.19;40.119.145.63;40.91.81.54;20.36.232.46;20.41.46.166;40.81.28.194;40.81.75.134;20.45.1.204;51.105.8.98;168.62.105.45;23.96.230.237;40.81.72.100;52.184.81.26;20.40.118.62;52.253.227.131;40.81.159.9;40.91.89.233;20.41.47.199;40.82.184.28;40.119.145.57;20.40.177.101;52.159.51.13;40.91.117.40;40.91.126.113;20.37.141.154;52.237.16.145;52.233.38.115;13.94.26.58;20.188.213.113;104.210.88.194;191.235.90.183;191.232.38.181;70.37.94.103;104.214.114.57;52.172.54.122;52.172.49.252;23.97.221.25;52.233.181.148;40.81.62.114;51.143.174.59;52.253.128.65;13.78.147.14;13.78.149.200;52.183.126.141;52.175.245.246],Name=[DataImport.DatabaseImportJobId], Value=[4667d6c5-1ae8-4cf6-b58e-bd71d5ecc50e],Name=[DataImport.Collation], Value=[SQL_Latin1_General_CP1_CI_AS],Name=[DataImport.AccountRegion], Value=[SBR],Name=[DataImport.SourceCollectionId], Value=[68b342bd-9a39-44ce-896f-9f4c3be7564a],Name=[DataImport.ActivateImportJobId], Value=[d6f17c75-2ca8-4eff-91a2-fa2346d8fcc7],Name=[DataImport.Internal.AllowParallelImports], Value=[false],Name=[DataImport.Internal.MinTfsMigratorVersionPrefix.16.123], Value=[16.123.27421.1],Name=[DataImport.ServicesToInclude], Value=[Team Foundation Server;Release Management;Package Management;Test Result Management;Analytics],Name=[DataImport.Internal.DisableIdentityDualWriteToDeployment], Value=[True],Name=[DataImport.TfsMigratorImportVersion], Value=[17.153.29605.3],Name=[DataImport.ImportType], Value=[DryRun],Name=[DataImport.Internal.LatestTfsMigratorVersionPrefix.16.122], Value=[16.122.27323.3],Name=[DataImport.Internal.TfsMigratorBanner], Value=[Support for importing from Azure DevOps Server 2019 Update 1 will be removed by November 6, 2020. If you're currently on Azure DevOps Server 2019 Update 1, you will need to complete your migration before this date or upgrade your on-premises server to Azure DevOps Server 2019.1.1 or Azure DevOps Server 2020.],Name=[DataImport.Internal.EnableAzCommDataImportStepPerformer], Value=[True],Name=[DataImport.DatabaseBlobSize], Value=[81012],Name=[DataImport.Internal.MinTfsMigratorImportVersionPrefix.15.125], Value=[15.125.27103.0],Name=[DataImport.Internal.ServicesToImport], Value=[00025394-6065-48ca-87d9-7f5672854ef7;0000000d-0000-8888-8000-000000000000;00000019-0000-8888-8000-000000000000;00000036-0000-8888-8000-000000000000;00000030-0000-8888-8000-000000000000;00000054-0000-8888-8000-000000000000;0000003c-0000-8888-8000-000000000000],Name=[DataImport.Internal.LatestTfsMigratorVersionPrefix.15.112], Value=[15.112.26919.0],Name=[DataImport.CommandExecutionTime], Value=[30798.848155684],Name=[DataImport.Internal.MinTfsMigratorVersionPrefix.15.112], Value=[15.112.26919.0],Name=[DataImport.KeepRegistryData], Value=[true],Name=[DataImport.StopHostAfterUpgradeJobId], Value=[a85a1681-ca52-4cfb-93a4-0c308b2292b6],Name=[DataImport.ShouldImportFromSidsList], Value=[true],Name=[DataImport.SkipValidation], Value=[false],Name=[DataImport.Internal.DisableLicensingIdentityStepPerformer], Value=[True],Name=[DataImport.StopWritingMappingFile], Value=[True],Name=[DataImport.Internal.UseSt, properties=Name=[DataImportCi.NonStakeholderCount], Value=[-2],Name=[DataImportResponse.DryRunAccountLifeSpan], Value=[21.00:00:00]]"
"2020-11-29T16:19:19.3257083Z","GetRequestStatus of HostMoveDataImportRequest for 4f3c45ee-08ca-0c8c-c9ed-4bd3ab3a5e9e attempt:1, retryCount:10"
